iter	RMSE
1513	0.1054774311
1514	0.1054616901
1515	0.105444382
1516	0.1054207225
1517	0.1053980351
1518	0.1053837889
1519	0.1053586202
1520	0.1053385601
1521	0.1053150898
1522	0.1052958901
1523	0.1052699429
1524	0.1052588361
1525	0.1052398885
1526	0.1052299201
1527	0.1052073485
1528	0.1051900745
1529	0.1051664217
1530	0.1051492233
1531	0.1051267267
1532	0.1051109833
1533	0.1050960584
1534	0.1050778904
1535	0.1050586151
1536	0.1050349343
1537	0.1050186223
1538	0.105001105
1539	0.1049786494
1540	0.1049566599
1541	0.1049365927
1542	0.1049253231
1543	0.1049015412
1544	0.1048812681
1545	0.1048617955
1546	0.1048407225
1547	0.1048225727
1548	0.1048011903
1549	0.104779195
1550	0.1047604382
1551	0.1047408087
1552	0.1047268984
1553	0.1047039187
1554	0.1046838992
1555	0.1046619997
1556	0.1046372887
1557	0.1046153221
1558	0.1045934574
1559	0.1045758975
1560	0.1045579549
1561	0.1045454547
1562	0.1045212093
1563	0.1045068955
1564	0.1044874582
1565	0.1044650306
1566	0.1044469231
1567	0.1044265648
1568	0.1044055418
1569	0.104380518
1570	0.1043618797
1571	0.1043396193
1572	0.1043172876
1573	0.1043011938
1574	0.1042825105
1575	0.1042568872
1576	0.1042390076
1577	0.1042217659
1578	0.1042046533
1579	0.1041800649
1580	0.1041652858
1581	0.1041447968
1582	0.1041237173
1583	0.1041055471
1584	0.1040834816
1585	0.1040722318
1586	0.1040589458
1587	0.1040348144
1588	0.1040223506
1589	0.1040046611
1590	0.1039852158
1591	0.1039616366
1592	0.103935321
1593	0.1039240987
1594	0.1039103583
1595	0.1038912848
1596	0.1038682404
1597	0.103850552
1598	0.1038326739
1599	0.1038110089
1600	0.1037990817
1601	0.1037784358
1602	0.1037575858
1603	0.1037359609
1604	0.1037183526
1605	0.1037003737
1606	0.1036899871
1607	0.1036743059
1608	0.1036519201
1609	0.1036321652
1610	0.1036170225
1611	0.1035946056
1612	0.1035821646
1613	0.1035612853
1614	0.1035383266
1615	0.1035148354
1616	0.103506331
1617	0.103490115
1618	0.1034670858
1619	0.1034556117
1620	0.1034459785
1621	0.1034303938
1622	0.1034134751
1623	0.1033955239
1624	0.1033850653
1625	0.1033703569
1626	0.1033573849
1627	0.1033421569
1628	0.1033241504
1629	0.1033046817
1630	0.1032811766
1631	0.1032573039
1632	0.1032465799
1633	0.1032227691
1634	0.1032032638
1635	0.1031917913
1636	0.1031703284
1637	0.1031543145
1638	0.1031342341
1639	0.1031144789
1640	0.1031020282
1641	0.1030834659
1642	0.1030605454
1643	0.1030356957
1644	0.1030208493
1645	0.102999786
1646	0.1029859665
1647	0.102967276
1648	0.1029524527
1649	0.1029381027
1650	0.1029250956
1651	0.102909517
1652	0.1028976771
1653	0.1028776148
1654	0.1028573679
1655	0.1028449709
1656	0.1028205898
1657	0.1028058413
1658	0.1027823076
1659	0.1027627743
1660	0.1027539364
1661	0.1027416536
1662	0.1027268193
1663	0.1027077374
1664	0.1026966386
1665	0.1026833575
1666	0.1026659453
1667	0.1026525719
1668	0.1026288226
1669	0.1026027611
1670	0.1025867722
1671	0.1025665732
1672	0.1025436596
1673	0.1025223088
1674	0.1025024723
1675	0.1024859912
1676	0.1024663239
1677	0.102446544
1678	0.1024283199
1679	0.1024149549
1680	0.1023979604
1681	0.1023779228
1682	0.1023553772
1683	0.1023423667
1684	0.1023239056
1685	0.1023002051
1686	0.1022786903
1687	0.102258132
1688	0.102242023
1689	0.1022244109
1690	0.1022064957
1691	0.1021941725
1692	0.1021704829
1693	0.102152838
1694	0.1021360216
1695	0.102118611
1696	0.1020992996
1697	0.1020777922
1698	0.102054657
1699	0.1020434785
1700	0.1020296233
1701	0.1020187801
1702	0.1020068113
1703	0.1019878834
1704	0.1019731201
1705	0.1019517288
1706	0.1019329578
1707	0.1019161532
1708	0.1018988248
1709	0.1018798931
1710	0.1018601886
1711	0.1018429565
1712	0.1018181673
1713	0.1017972114
1714	0.1017783833
1715	0.1017540424
1716	0.1017296119
1717	0.1017131348
1718	0.1016940745
1719	0.1016745998
1720	0.1016560004
1721	0.1016379075
1722	0.1016209624
1723	0.1016073979
1724	0.1015892081
1725	0.1015691432
1726	0.1015467624
1727	0.1015269346
1728	0.1015105617
1729	0.1014969522
1730	0.1014832847
1731	0.1014697445
1732	0.1014492047
1733	0.1014270294
1734	0.1014085643
1735	0.1013893698
1736	0.1013699912
1737	0.1013594475
1738	0.1013375334
1739	0.1013165469
1740	0.1013016447
1741	0.101282632
1742	0.1012641948
1743	0.1012500378
1744	0.101236273
1745	0.1012161732
1746	0.1011956554
1747	0.1011843991
1748	0.1011665243
1749	0.1011560383
1750	0.1011443422
1751	0.1011312728
1752	0.1011235797
1753	0.1011072978
1754	0.1010814499
1755	0.1010722812
1756	0.1010560875
1757	0.1010369502
1758	0.1010195683
1759	0.1010035024
1760	0.1009911368
1761	0.100972161
1762	0.1009539473
1763	0.1009338514
1764	0.1009147997
1765	0.1008949656
1766	0.1008820292
1767	0.1008632265
1768	0.1008455829
1769	0.1008242067
1770	0.1008060756
1771	0.1007854851
1772	0.1007722541
1773	0.100756814
1774	0.1007379116
1775	0.1007135622
1776	0.1006957918
1777	0.1006786638
1778	0.1006611445
1779	0.1006435698
1780	0.1006320421
1781	0.1006177576
1782	0.1005991415
1783	0.1005785325
1784	0.1005655475
1785	0.1005510554
1786	0.1005391723
1787	0.1005198651
1788	0.1005061854
1789	0.1004939521
1790	0.1004728365
1791	0.1004549085
1792	0.1004357816
1793	0.1004182922
1794	0.1004043088
1795	0.1003828359
1796	0.1003624142
1797	0.1003443971
1798	0.1003270242
1799	0.1003068077
1800	0.1002843184
1801	0.1002708142
1802	0.1002527734
1803	0.1002372003
1804	0.1002244379
1805	0.1002100766
1806	0.1002008244
1807	0.1001839104
1808	0.1001733635
1809	0.1001559268
1810	0.1001376649
1811	0.1001256861
1812	0.100105334
1813	0.1000905454
1814	0.1000794005
1815	0.1000666756
1816	0.100049074
1817	0.1000319244
1818	0.1000175911
1819	0.1000005909
1820	0.0999851019
1821	0.09996454257
1822	0.09994823141
1823	0.09993557383
1824	0.09992784278
1825	0.09991700384
1826	0.099906416
1827	0.09988510779
1828	0.09987365955
1829	0.09985812567
1830	0.09983987885
1831	0.09982163689
1832	0.09980188743
1833	0.0997928658
1834	0.09978238419
1835	0.09976559929
1836	0.09974940065
1837	0.09973745937
1838	0.09972725272
1839	0.09971820867
1840	0.09970147459
1841	0.09968471823
1842	0.09967122032
1843	0.09965011524
1844	0.09964025308
1845	0.09962018236
1846	0.09960656317
1847	0.09959137897
1848	0.09958035026
1849	0.09956427261
1850	0.09954905504
1851	0.09952916418
1852	0.09951034192
1853	0.09949121093
1854	0.09947128714
1855	0.09945536323
1856	0.09943031633
1857	0.09941673954
1858	0.09940320811
1859	0.09938586477
1860	0.09936798946
1861	0.09935457716
1862	0.09933545642
1863	0.09931932054
1864	0.09930701565
1865	0.09928888547
1866	0.09927188264
1867	0.09926055362
1868	0.09924611081
1869	0.09923124336
1870	0.09921701332
1871	0.09920413476
1872	0.09919346208
1873	0.09917431117
1874	0.09915696098
1875	0.09914675799
1876	0.09912963622
1877	0.09911263873
1878	0.09909452067
1879	0.09907468569
1880	0.09905834283
1881	0.09904576181
1882	0.09902558889
1883	0.09900854932
1884	0.09899700715
1885	0.09898329199
1886	0.09897439344
1887	0.09895333979
1888	0.09893516674
1889	0.09891554285
1890	0.09889619406
1891	0.09887973488
1892	0.09886509547
1893	0.09884517047
1894	0.09883323557
1895	0.0988206783
1896	0.09880500456
1897	0.09878819047
1898	0.09877629453
1899	0.09876001512
1900	0.09874509957
1901	0.09873115162
1902	0.09871517783
1903	0.09869847845
1904	0.0986878252
1905	0.09867427632
1906	0.09865839901
1907	0.09864294046
1908	0.09862632612
1909	0.09861372981
1910	0.09860499403
1911	0.09858883885
1912	0.09857685279
1913	0.0985607609
1914	0.09854377168
1915	0.09853131701
1916	0.0985150533
1917	0.09850206578
1918	0.09849135296
1919	0.09847309112
1920	0.09845678728
1921	0.09843741678
1922	0.09841832081
1923	0.09840422113
1924	0.09838711623
1925	0.09836759127
1926	0.09835330105
1927	0.09833868746
1928	0.0983257734
1929	0.09831050764
1930	0.09829920769
1931	0.09828878057
1932	0.09826482419
1933	0.09825056045
1934	0.09823323812
1935	0.09821437691
1936	0.09819779021
1937	0.09818157325
1938	0.09817023276
1939	0.09815396143
1940	0.09813730679
1941	0.09812568994
1942	0.0981120329
1943	0.09809485675
1944	0.09807728105
1945	0.09806174744
1946	0.0980516316
1947	0.09803381376
1948	0.09802187821
1949	0.0980065083
1950	0.0979887098
1951	0.09797496268
1952	0.09795987792
1953	0.09794486744
1954	0.09793173017
1955	0.0979177733
1956	0.09790254949
1957	0.09788916167
1958	0.09787778829
1959	0.09786261595
1960	0.09784626683
1961	0.09782525206
1962	0.09781448334
1963	0.09779965204
1964	0.09778765354
1965	0.0977766968
1966	0.09776112972
1967	0.09774149461
1968	0.09772524791
1969	0.09770893395
1970	0.09769139688
1971	0.09767354091
1972	0.09765933405
1973	0.09764218118
1974	0.09763051496
1975	0.09761783763
1976	0.09760011737
1977	0.09758583753
1978	0.09756825497
1979	0.09755425588
1980	0.09753890966
1981	0.09752410417
1982	0.09751195073
1983	0.0974947594
1984	0.09747517088
1985	0.09746585277
1986	0.0974495327
1987	0.09743833336
1988	0.09742413047
1989	0.09740971536
1990	0.09739196308
1991	0.09738098279
1992	0.09736740145
1993	0.09735298944
1994	0.09733546264
1995	0.09732149792
1996	0.09730686559
1997	0.09728753507
1998	0.09727285478
1999	0.09725882671
2000	0.09724080877
2001	0.09722643098
2002	0.09720636072
2003	0.09719330179
2004	0.09717863017
2005	0.0971624417
2006	0.09715058344
2007	0.09713609864
2008	0.09712075422
2009	0.09710543154
2010	0.09709091253
2011	0.09707629255
2012	0.09706576848
2013	0.09705109694
2014	0.09703194248
2015	0.09701999776
2016	0.09700686115
2017	0.09699732156
2018	0.09698235708
2019	0.09696373868
2020	0.09694693391
2021	0.09693024665
2022	0.09691435475
2023	0.09689369651
2024	0.09687928088
2025	0.09686559188
2026	0.09685340668
2027	0.09683742399
2028	0.09682569133
2029	0.09680858378
2030	0.09679540973
2031	0.09678105328
2032	0.09676387819
2033	0.0967488738
2034	0.09673458445
2035	0.09672402783
2036	0.09670593238
2037	0.09669694474
2038	0.09668272985
2039	0.09667061785
2040	0.09665930756
2041	0.09664505649
2042	0.0966309535
2043	0.09661557882
2044	0.09660155354
2045	0.09659057139
2046	0.09657856607
2047	0.0965620812
2048	0.09655170721
2049	0.09653694683
2050	0.0965219556
2051	0.09650575859
2052	0.09648094233
2053	0.09646471647
2054	0.09644928655
2055	0.09643531303
2056	0.09642148851
2057	0.09640569976
2058	0.09639631519
2059	0.09637789521
2060	0.09636339038
2061	0.09634645554
2062	0.09633409947
2063	0.09632121851
2064	0.09630822072
2065	0.09629469721
2066	0.09628006848
2067	0.09626479692
2068	0.09624788006
2069	0.09623225206
2070	0.09621724016
2071	0.09620222572
2072	0.09618664996
2073	0.09617117586
2074	0.09615717894
2075	0.09614150031
2076	0.09613062562
2077	0.09611821821
2078	0.09610416615
2079	0.0960840002
2080	0.0960703632
2081	0.09605695349
2082	0.09604218815
2083	0.09602991719
2084	0.09602110674
2085	0.09600690456
2086	0.0959934357
2087	0.09597823259
2088	0.09596120211
2089	0.09594468054
2090	0.09593326965
2091	0.09592105853
2092	0.09590951424
2093	0.09589516008
2094	0.09588403534
2095	0.09587159117
2096	0.09585670011
2097	0.09584309179
2098	0.0958264379
2099	0.09581152006
2100	0.09579817968
2101	0.09578715937
2102	0.09577294543
2103	0.09575958442
2104	0.09574318185
2105	0.09572934837
2106	0.09571567207
2107	0.09569941376
2108	0.09569136494
2109	0.09567515658
2110	0.09566258592
2111	0.09564976594
2112	0.09563825279
2113	0.09562494338
2114	0.09561254871
2115	0.09559851547
2116	0.09558318694
2117	0.09557361757
2118	0.09556173233
2119	0.09554869377
2120	0.0955333539
2121	0.09551811222
2122	0.09550839965
2123	0.09549671665
2124	0.09548233816
2125	0.09545943606
2126	0.09544639064
2127	0.09543349929
2128	0.0954189821
2129	0.0954068445
2130	0.09539491723
2131	0.09537943959
2132	0.09536934234
2133	0.09535630325
2134	0.09534156407
2135	0.09532568417
2136	0.09531304634
2137	0.09529914
2138	0.095290811
2139	0.095278157
2140	0.09525996561
2141	0.09524400791
2142	0.09523292371
2143	0.09522082098
2144	0.09520802661
2145	0.09519236585
2146	0.09517870704
2147	0.09516607962
2148	0.09515727281
2149	0.0951432117
2150	0.09512946607
2151	0.09511867515
2152	0.095107992
2153	0.09508950614
2154	0.09507729358
2155	0.09505756013
2156	0.09504148918
2157	0.09502903185
2158	0.09501730808
2159	0.09500282875
2160	0.0949916665
2161	0.09498237383
2162	0.09496949875
2163	0.09495245343
2164	0.09493849691
2165	0.09492296954
2166	0.09490866231
2167	0.09489759209
2168	0.09488392834
2169	0.09486881866
2170	0.09485745492
2171	0.09484154028
2172	0.09482710761
2173	0.09481191167
2174	0.09480082185
2175	0.09478701882
2176	0.09476963716
2177	0.0947538582
2178	0.09474028722
2179	0.09472853287
2180	0.09472032924
2181	0.09470887437
2182	0.09469740524
2183	0.09468818424
2184	0.09467437028
2185	0.09465923828
2186	0.09464832541
2187	0.094630294
2188	0.09461270914
2189	0.09460032535
2190	0.09458471588
2191	0.09457609226
2192	0.09456616704
2193	0.09455277973
2194	0.09453885058
2195	0.09452452965
2196	0.09450627588
2197	0.09449151028
2198	0.09447598183
2199	0.0944624676
2200	0.09444431552
2201	0.09443199703
2202	0.09441651952
2203	0.09440853291
2204	0.09439497941
2205	0.09438178439
2206	0.09436797818
2207	0.09435554606
2208	0.09434127589
2209	0.09433310189
2210	0.09431945076
2211	0.09430822806
2212	0.09429300882
2213	0.09428103897
2214	0.09427139767
2215	0.09425801325
2216	0.09424458452
2217	0.09423248813
2218	0.09422412763
2219	0.09420866096
2220	0.0941987318
2221	0.09418573942
2222	0.09417369417
2223	0.0941620374
2224	0.09414810441
2225	0.09413517502
2226	0.09412022938
2227	0.09410241909
2228	0.09408981817
2229	0.0940739747
2230	0.09406271056
2231	0.09404772067
2232	0.09403581326
2233	0.09402516749
2234	0.09401076895
2235	0.09400099842
2236	0.09399164088
2237	0.09397801996
2238	0.09396620588
2239	0.09395562653
2240	0.09394411147
2241	0.09393082775
2242	0.09391482408
2243	0.09390382096
2244	0.09389093239
2245	0.09388358008
2246	0.09387086455
2247	0.0938598311
2248	0.09384168123
2249	0.09383385919
2250	0.09381895313
2251	0.09380629142
2252	0.09378421665
2253	0.09377454111
2254	0.09376370085
2255	0.09375186439
2256	0.0937367436
2257	0.0937249822
2258	0.09371050681
2259	0.09369585269
2260	0.0936817461
2261	0.09367334231
2262	0.09366444059
2263	0.09365199317
2264	0.09364053838
2265	0.0936284922
2266	0.09361518584
2267	0.09360438515
2268	0.09359383275
2269	0.09357989882
2270	0.09356477798
2271	0.0935497379
2272	0.09353748143
2273	0.09352979622
2274	0.09351910018
2275	0.0935095458
2276	0.09349728065
2277	0.09348858987
2278	0.09347737336
2279	0.09346195564
2280	0.09344776669
2281	0.09343647665
2282	0.09342029357
2283	0.09341270543
2284	0.09340142184
2285	0.09338817133
2286	0.09337752888
2287	0.09336608109
2288	0.09335430428
2289	0.09333969126
2290	0.09333309332
2291	0.09332222024
2292	0.09331520309
2293	0.09330222026
2294	0.09328503228
2295	0.09327084201
2296	0.09326338844
2297	0.09325371368
2298	0.09323790975
2299	0.09322876713
2300	0.09322238066
2301	0.0932051521
2302	0.09319345467
2303	0.09318643566
2304	0.09317108165
2305	0.09316013505
2306	0.09314486265
2307	0.09313435519
2308	0.09312386184
2309	0.09311344654
2310	0.0931027353
2311	0.09309654729
2312	0.09308485902
2313	0.09307446753
2314	0.09306091162
2315	0.09304546349
2316	0.0930321144
2317	0.0930153211
2318	0.09300194564
2319	0.09298920381
2320	0.09297484226
2321	0.09296457167
2322	0.09295540557
2323	0.09294400185
2324	0.09293118979
2325	0.09291976441
2326	0.09291355689
2327	0.09290233212
2328	0.09289361449
2329	0.09288007481
2330	0.09286881412
2331	0.09285520505
2332	0.09283818556
2333	0.09282676831
2334	0.09281366016
2335	0.09280165911
2336	0.0927883473
2337	0.09277674491
2338	0.09275970022
2339	0.09274658042
2340	0.0927252154
2341	0.09271343813
2342	0.09270095918
2343	0.09269238813
2344	0.09267869335
2345	0.09266555911
2346	0.09265880431
2347	0.09264215801
2348	0.09263212987
2349	0.09262217946
2350	0.09261011017
2351	0.09259634891
2352	0.09258525667
2353	0.09257756683
2354	0.09256449586
2355	0.09255556616
2356	0.09254589322
2357	0.09253350551
2358	0.09252538604
2359	0.09251431079
2360	0.09250844372
2361	0.09249547
2362	0.09248312279
2363	0.09246629814
2364	0.09246028224
2365	0.09244885785
2366	0.0924372819
2367	0.09242631479
2368	0.09241888743
2369	0.09240756274
2370	0.0923963624
2371	0.09238529626
2372	0.09237149079
2373	0.09235842965
2374	0.09234726081
2375	0.09233186507
2376	0.09232495293
2377	0.09231895699
2378	0.09230501616
2379	0.09229197638
2380	0.09228078922
2381	0.09226821333
2382	0.09225146963
2383	0.09224567477
2384	0.09223699729
2385	0.09222393664
2386	0.092207381
2387	0.0921996169
2388	0.09218936129
2389	0.09217719219
2390	0.09216702361
2391	0.09215592919
2392	0.09214639658
2393	0.09213542696
2394	0.09212168983
2395	0.0921092923
2396	0.09209633942
2397	0.09207931349
2398	0.09206728782
2399	0.09205357279
2400	0.09204673779
2401	0.09202996923
2402	0.09201982875
2403	0.09201037006
2404	0.09199806307
2405	0.09198435793
2406	0.09197483672
2407	0.09195919062
2408	0.09195050952
2409	0.09193913769
2410	0.09192449685
2411	0.09191720938
2412	0.09191018334
2413	0.09190146559
2414	0.09189539074
2415	0.09188932692
2416	0.09187452201
2417	0.09185970895
2418	0.09184840657
2419	0.09184186294
2420	0.09183120187
2421	0.09182368248
2422	0.0918138093
2423	0.09180024522
2424	0.09178941703
2425	0.09178248287
2426	0.09177190941
2427	0.09176251222
2428	0.09175083688
2429	0.09173633633
2430	0.09173162775
2431	0.09171977463
2432	0.09170693524
2433	0.0916985516
2434	0.09168735118
2435	0.09167964266
2436	0.09167198931
2437	0.09165738737
2438	0.09164690986
2439	0.0916394425
2440	0.09162777643
2441	0.09161423761
2442	0.09160006216
2443	0.09158522691
2444	0.09157284586
2445	0.09155639166
2446	0.09154602127
2447	0.09153770338
2448	0.0915234605
2449	0.09151257313
2450	0.09150553574
2451	0.09149916278
2452	0.09148678811
2453	0.09147389664
2454	0.09146455964
2455	0.09145282195
2456	0.09143925184
2457	0.09142977336
2458	0.09141814166
2459	0.09140758962
2460	0.09139137642
2461	0.09138211916
2462	0.091373102
2463	0.09136389998
2464	0.09135843658
2465	0.09135030465
2466	0.09133855573
2467	0.09132246773
2468	0.09130838064
2469	0.09129921199
2470	0.09128294027
2471	0.09126687305
2472	0.09125510213
2473	0.09124625169
2474	0.09124052406
2475	0.0912300064
2476	0.0912166409
2477	0.09121208679
2478	0.09119874608
2479	0.09118552525
2480	0.09117520667
2481	0.09116480932
2482	0.09114973683
2483	0.09113530507
2484	0.09112812706
2485	0.09111671406
2486	0.09111035229
2487	0.09109920142
2488	0.09108334698
2489	0.0910788685
2490	0.09106609407
2491	0.09105345192
2492	0.09104322865
2493	0.09103038857
2494	0.09101699165
2495	0.09100113967
2496	0.09098825456
2497	0.09098197019
2498	0.09096862716
2499	0.09095776297
2500	0.09094616657
2501	0.0909373798
2502	0.09092663606
2503	0.0909140143
2504	0.09089679613
2505	0.09089033333
2506	0.09088097899
2507	0.09087052868
2508	0.09085837861
2509	0.09085171077
2510	0.09084070873
2511	0.09083262716
2512	0.09082164888
2513	0.09081597872
2514	0.090803547
2515	0.09079456047
2516	0.09078864698
2517	0.09078183834
2518	0.09076842143
2519	0.09074795005
2520	0.09073603236
2521	0.0907298115
2522	0.09071665677
2523	0.09070791235
2524	0.09068954865
2525	0.09067838697
2526	0.0906681434
2527	0.09066291608
2528	0.0906557555
2529	0.09064279723
2530	0.09062876144
2531	0.090615843
2532	0.09060471361
2533	0.09058958334
2534	0.09058341477
2535	0.09057063551
2536	0.09055836362
2537	0.09054571423
2538	0.09053564135
2539	0.09052107831
2540	0.09050932607
2541	0.09050384317
2542	0.09049153828
2543	0.0904789026
2544	0.09047349327
2545	0.09046343441
2546	0.09044960592
2547	0.09043554631
2548	0.09042306973
2549	0.09041041745
2550	0.09040162017
2551	0.0903887166
2552	0.09037948756
2553	0.09036802531
2554	0.09035190397
2555	0.09034172549
2556	0.09033334594
2557	0.09032309393
2558	0.09031151155
2559	0.09030617174
2560	0.09029237752
2561	0.09028636308
2562	0.09027381216
2563	0.09025921798
2564	0.09024628695
2565	0.09023419262
2566	0.09022333344
2567	0.09021155407
2568	0.09020357591
2569	0.090189875
2570	0.09017842167
2571	0.09016741792
2572	0.09015486878
2573	0.09014516951
2574	0.0901348168
2575	0.09012398751
2576	0.0901128758
2577	0.09009979912
2578	0.09008673647
2579	0.09008147242
2580	0.09007205873
2581	0.09006381854
2582	0.09005254841
2583	0.0900382898
2584	0.09002860883
2585	0.09001637258
2586	0.09000421247
2587	0.08999217745
2588	0.0899815582
2589	0.08996192636
2590	0.08995033692
2591	0.08993797893
2592	0.08993051005
2593	0.08991866586
2594	0.08990984418
2595	0.08990329001
2596	0.08989098934
2597	0.08987903437
2598	0.08986826755
2599	0.08985455623
2600	0.08984287536
2601	0.08983255092
2602	0.08982203871
2603	0.08980938777
2604	0.08980323199
2605	0.08979680977
2606	0.08978602249
2607	0.08977058558
2608	0.08976361402
2609	0.08974942404
2610	0.0897404915
2611	0.08972704463
2612	0.08972075433
2613	0.08970633004
2614	0.08969360768
2615	0.08968874265
2616	0.08967648243
2617	0.08966462773
2618	0.08964903342
2619	0.08963675677
2620	0.08962096694
2621	0.08961514986
2622	0.08960935052
2623	0.08959963273
2624	0.08958685927
2625	0.08957760095
2626	0.08956608706
2627	0.08955623895
2628	0.08954301826
2629	0.0895292853
2630	0.08951582344
2631	0.08950398367
2632	0.08949531272
2633	0.08948266647
2634	0.08947002635
2635	0.08946379447
2636	0.08945804914
2637	0.08945038814
2638	0.0894398032
2639	0.08942288337
2640	0.08941161654
2641	0.08940006443
2642	0.08938832347
2643	0.08937649319
2644	0.08937082639
2645	0.08935987006
2646	0.08934871295
2647	0.0893391061
2648	0.08933488682
2649	0.08932507801
2650	0.08931340895
2651	0.08929819804
2652	0.08928589438
2653	0.08927909645
2654	0.08925784697
2655	0.08924276635
2656	0.08922905499
2657	0.0892176951
2658	0.08920714792
2659	0.08919388156
2660	0.08918135242
2661	0.08916895381
2662	0.0891600792
2663	0.08914759927
2664	0.0891355598
2665	0.08912318918
2666	0.08911756177
2667	0.08910404191
2668	0.08909458105
2669	0.08908431963
2670	0.08907768168
2671	0.08906772003
2672	0.08906212948
2673	0.08904547619
2674	0.08902634824
2675	0.08901493194
2676	0.08900182698
2677	0.08899055468
2678	0.08897893307
2679	0.08896771234
2680	0.0889619338
2681	0.08894935143
2682	0.08893645177
2683	0.08892740841
2684	0.08891830825
2685	0.0889068753
2686	0.08889724305
2687	0.08888738369
2688	0.08886990237
2689	0.08885984873
2690	0.08885221043
2691	0.08884388422
2692	0.088831626
2693	0.08882348046
2694	0.08881604265
2695	0.08880140394
2696	0.08878934378
2697	0.08877972582
2698	0.08876690173
2699	0.0887570755
2700	0.08874485052
2701	0.08873938331
2702	0.08872958542
2703	0.0887226726
2704	0.08871404044
2705	0.08870227576
2706	0.08869651949
2707	0.08867841358
2708	0.0886668532
2709	0.08865509784
2710	0.08863462087
2711	0.08862869053
2712	0.08861455546
2713	0.0885997575
2714	0.08858100686
2715	0.08857020531
2716	0.08855447954
2717	0.08854645066
2718	0.08853586296
2719	0.08852902327
2720	0.08851964832
2721	0.08850749477
2722	0.08849525964
2723	0.08848243245
2724	0.08847769523
2725	0.08846882082
2726	0.08845760827
2727	0.08844662623
2728	0.08843564339
2729	0.08842248225
2730	0.08840231731
2731	0.08839799878
2732	0.08838961362
2733	0.08838190345
2734	0.08837078876
2735	0.08836120791
2736	0.08834819666
2737	0.0883394733
2738	0.0883297569
2739	0.08831758738
2740	0.08830839168
2741	0.08829634828
2742	0.08828856549
2743	0.08827887648
2744	0.08826714253
2745	0.08825240403
2746	0.0882483653
2747	0.08823586756
2748	0.08822756081
2749	0.08820767232
2750	0.08820373918
2751	0.08819517171
2752	0.0881832797
2753	0.0881668756
2754	0.08815609247
2755	0.08815220818
2756	0.08814348165
2757	0.08812915917
2758	0.0881192777
2759	0.08811342408
2760	0.08810761401
2761	0.08809867542
2762	0.08808422375
2763	0.08807723483
2764	0.08806543533
2765	0.08805329885
2766	0.08804880278
2767	0.08803838718
2768	0.08802930583
2769	0.08801829921
2770	0.08800589939
2771	0.08800063458
2772	0.08798765829
2773	0.08796885472
2774	0.08795959223
2775	0.08794499718
2776	0.08793623232
2777	0.08792741661
2778	0.08791664185
2779	0.08790537829
2780	0.08790003563
2781	0.08789019972
2782	0.08788095997
2783	0.08787252433
2784	0.08786363068
2785	0.0878572902
2786	0.08784541251
2787	0.08783624294
2788	0.0878217567
2789	0.08781446912
2790	0.08780215606
2791	0.08779371984
2792	0.08778062693
2793	0.08777546954
2794	0.08776290803
2795	0.08774950398
2796	0.0877355952
2797	0.08773040705
2798	0.08772203336
2799	0.0877130078
2800	0.08770188666
2801	0.08768779423
2802	0.0876761211
2803	0.08766910787
2804	0.08766020681
2805	0.08765349009
2806	0.08764234254
2807	0.08762500143
2808	0.08761453861
2809	0.08760273256
2810	0.0875969844
2811	0.08758785076
2812	0.08757692193
2813	0.08756266355
2814	0.08755190705
2815	0.08754659765
2816	0.08753492272
2817	0.08752226744
2818	0.08750987719
2819	0.08749611455
2820	0.08748699571
2821	0.08748125957
2822	0.08746460717
2823	0.08745164169
2824	0.08744249968
2825	0.08743325581
2826	0.08742231607
2827	0.08741237969
2828	0.08740545301
2829	0.08739381611
2830	0.08738815803
2831	0.08737590287
2832	0.08736173891
2833	0.08735273199
2834	0.08734685749
2835	0.08734102347
2836	0.08733194244
2837	0.08732042577
2838	0.08730678018
2839	0.08729545714
2840	0.08728125854
2841	0.08727105635
2842	0.08725684658
2843	0.08724493421
2844	0.08723294385
2845	0.08722168263
2846	0.08720824163
2847	0.08720317294
2848	0.08719197384
2849	0.08717915349
2850	0.08716789451
2851	0.08715684085
2852	0.08715126121
2853	0.08714132031
2854	0.08712944453
2855	0.08711664172
2856	0.08710211248
2857	0.08709439824
2858	0.08708458091
2859	0.08707437835
2860	0.08706292188
2861	0.0870512527
2862	0.08703444948
2863	0.08702218719
2864	0.08701453469
2865	0.08700246564
2866	0.08698606522
2867	0.08697497527
2868	0.08696995443
2869	0.08695813919
2870	0.08694661342
2871	0.08694014569
2872	0.08692818235
2873	0.08691636824
2874	0.0869046666
2875	0.08689787508
2876	0.08688788425
2877	0.08688380822
2878	0.08687376788
2879	0.0868584924
2880	0.08684745385
2881	0.0868359866
2882	0.08682488713
2883	0.08681354679
2884	0.08680515631
2885	0.0867941848
2886	0.08678385587
2887	0.08677425117
2888	0.08676419261
2889	0.08675404718
2890	0.08674402582
2891	0.08673648252
2892	0.08673110572
2893	0.08672277276
2894	0.08670896225
2895	0.08669860053
2896	0.08668794233
2897	0.08667979189
2898	0.08666896255
2899	0.08665598007
2900	0.08664425318
2901	0.08663058367
2902	0.0866235192
2903	0.08661222191
2904	0.08660732801
2905	0.08659809246
2906	0.08658650454
2907	0.08657221032
2908	0.08656402701
2909	0.08655355171
2910	0.08654197564
2911	0.08652906744
2912	0.08651586532
2913	0.08650789479
2914	0.08649635982
